,date_time,PM2_5,PM10,SO2,NO2,CO,O3,TEMP
16889,2015-02-02 17:00:00,179.0,179.0,74.0,107.0,2000.0,16.0,2.0
16890,2015-02-02 18:00:00,162.0,162.0,68.0,104.0,1900.0,12.0,2.0
16891,2015-02-02 19:00:00,169.0,169.0,68.0,105.0,1900.0,7.0,2.0
16892,2015-02-02 20:00:00,169.0,169.0,72.0,103.0,2100.0,5.0,0.0
16893,2015-02-02 21:00:00,222.0,222.0,95.0,109.0,3500.0,6.0,0.0
16894,2015-02-02 22:00:00,207.0,207.0,90.0,105.0,2800.0,5.0,0.0
16895,2015-02-02 23:00:00,197.0,197.0,76.0,102.0,3200.0,6.0,-1.0
16896,2015-02-03 00:00:00,280.0,280.0,92.0,103.0,4900.0,6.0,0.0
16897,2015-02-03 01:00:00,228.0,228.0,44.0,102.0,3200.0,2.0,-1.0
16898,2015-02-03 02:00:00,199.0,199.0,31.0,100.0,2900.0,2.0,-1.0
16899,2015-02-03 03:00:00,199.0,199.0,50.0,98.0,3200.0,2.0,-2.0
16900,2015-02-03 04:00:00,193.0,193.0,55.0,99.0,3500.0,3.0,-4.0
16901,2015-02-03 05:00:00,236.0,236.0,49.0,97.0,4600.0,5.0,-4.0
16902,2015-02-03 06:00:00,223.0,223.0,43.0,92.0,4200.0,4.0,-5.0
16903,2015-02-03 07:00:00,193.0,193.0,40.0,94.0,3800.0,2.0,-5.0
16904,2015-02-03 08:00:00,260.0,260.0,45.0,98.0,6400.0,6.0,-5.0
16905,2015-02-03 09:00:00,257.0,264.0,62.0,95.0,6900.0,5.0,-2.0
16906,2015-02-03 10:00:00,260.0,260.0,79.0,98.0,6000.0,4.0,2.0
16907,2015-02-03 11:00:00,283.0,283.0,101.0,95.0,5000.0,7.0,5.0
16908,2015-02-03 12:00:00,95.0,95.0,66.0,33.0,1200.0,46.0,7.0
16909,2015-02-03 13:00:00,78.0,78.0,52.0,26.0,1000.0,64.0,7.0
16910,2015-02-03 14:00:00,84.0,84.0,44.0,26.0,1000.0,66.0,7.0
16911,2015-02-03 15:00:00,72.0,83.0,35.0,28.0,900.0,66.0,7.0
16912,2015-02-03 16:00:00,53.0,69.0,26.0,29.0,700.0,65.0,7.0
16913,2015-02-03 17:00:00,34.0,53.0,19.0,27.0,600.0,64.0,6.0
16914,2015-02-03 18:00:00,28.0,45.0,16.0,41.0,600.0,48.0,5.0
16915,2015-02-03 19:00:00,21.0,38.0,15.0,52.0,700.0,39.0,5.0
16916,2015-02-03 20:00:00,25.0,30.0,12.0,25.0,500.0,61.0,3.0
16917,2015-02-03 21:00:00,15.0,25.0,5.0,14.0,400.0,70.0,3.0
16918,2015-02-03 22:00:00,17.0,30.0,5.0,12.0,400.0,72.0,1.0
16919,2015-02-03 23:00:00,23.0,33.0,7.0,15.0,400.0,64.0,0.0
16920,2015-02-04 00:00:00,23.0,29.0,7.0,19.0,500.0,58.0,-1.0
16921,2015-02-04 01:00:00,16.0,31.0,6.0,18.0,400.0,52.0,-1.0
16922,2015-02-04 02:00:00,13.0,41.0,9.0,19.0,500.0,48.0,-1.0
16923,2015-02-04 03:00:00,13.0,35.0,11.0,19.0,400.0,47.0,-1.0
16924,2015-02-04 04:00:00,12.0,24.0,10.0,23.0,400.0,35.0,-2.0
16925,2015-02-04 05:00:00,10.0,14.0,10.0,18.0,300.0,47.0,-2.0
16926,2015-02-04 06:00:00,9.0,14.0,11.0,22.0,400.0,47.0,-2.0
16927,2015-02-04 07:00:00,17.0,17.0,12.0,29.0,500.0,41.0,-2.0
16928,2015-02-04 08:00:00,18.0,20.0,15.0,35.0,600.0,38.0,-4.0
16929,2015-02-04 09:00:00,18.0,22.0,14.0,31.0,600.0,43.0,0.0
16930,2015-02-04 10:00:00,21.0,24.0,19.0,28.0,600.0,49.0,
16931,2015-02-04 11:00:00,15.0,41.0,31.0,29.0,600.0,46.0,1.0
16932,2015-02-04 12:00:00,21.0,58.0,35.0,28.0,600.0,47.0,2.0
16933,2015-02-04 13:00:00,15.0,30.0,30.0,20.0,500.0,56.0,
16934,2015-02-04 14:00:00,14.0,36.0,20.0,21.0,400.0,58.0,5.0
16935,2015-02-04 15:00:00,15.0,54.0,12.0,20.0,400.0,60.0,6.0
16936,2015-02-04 16:00:00,14.0,78.0,9.0,23.0,400.0,58.0,6.0
16937,2015-02-04 17:00:00,9.0,46.0,2.0,15.0,300.0,72.0,4.0
16938,2015-02-04 18:00:00,14.0,247.0,2.0,13.0,200.0,77.0,3.0
16939,2015-02-04 19:00:00,11.0,53.0,2.0,14.0,300.0,74.0,3.0
16940,2015-02-04 20:00:00,12.0,24.0,2.0,9.0,200.0,78.0,2.0
16941,2015-02-04 21:00:00,3.0,17.0,2.0,9.0,300.0,76.0,2.0
16942,2015-02-04 22:00:00,8.0,11.0,2.0,10.0,300.0,72.0,1.0
16943,2015-02-04 23:00:00,11.0,13.0,2.0,10.0,300.0,73.0,1.0
16944,2015-02-05 00:00:00,12.0,14.0,2.0,12.0,400.0,71.0,1.0
16945,2015-02-05 01:00:00,9.0,10.0,2.0,12.0,400.0,71.0,1.0
16946,2015-02-05 02:00:00,11.0,11.0,2.0,10.0,300.0,72.0,1.0
16947,2015-02-05 03:00:00,11.0,11.0,2.0,10.0,300.0,72.0,0.0
16948,2015-02-05 04:00:00,8.0,8.0,6.0,13.0,300.0,69.0,-1.0
16949,2015-02-05 05:00:00,11.0,14.0,19.0,18.0,500.0,60.0,-1.0
16950,2015-02-05 06:00:00,13.0,18.0,28.0,24.0,500.0,56.0,0.0
16951,2015-02-05 07:00:00,13.0,18.0,21.0,25.0,500.0,54.0,0.0
16952,2015-02-05 08:00:00,19.0,21.0,16.0,32.0,500.0,48.0,0.0
16953,2015-02-05 09:00:00,23.0,31.0,27.0,33.0,600.0,46.0,2.0
16954,2015-02-05 10:00:00,14.0,20.0,22.0,21.0,500.0,57.0,3.0
16955,2015-02-05 11:00:00,12.0,19.0,8.0,15.0,400.0,66.0,4.0
16956,2015-02-05 12:00:00,13.0,19.0,11.0,16.0,400.0,67.0,5.0
16957,2015-02-05 13:00:00,10.0,20.0,10.0,14.0,400.0,70.0,6.0
16958,2015-02-05 14:00:00,15.0,25.0,14.0,14.0,400.0,74.0,7.0
16959,2015-02-05 15:00:00,17.0,26.0,8.0,17.0,400.0,74.0,8.0
16960,2015-02-05 16:00:00,14.0,28.0,9.0,20.0,400.0,73.0,8.0
16961,2015-02-05 17:00:00,16.0,26.0,9.0,27.0,400.0,63.0,8.0
16962,2015-02-05 18:00:00,25.0,39.0,19.0,46.0,700.0,46.0,6.0
16963,2015-02-05 19:00:00,62.0,72.0,36.0,88.0,1600.0,9.0,4.0
16964,2015-02-05 20:00:00,84.0,88.0,60.0,95.0,2500.0,7.0,2.0
16965,2015-02-05 21:00:00,51.0,51.0,28.0,55.0,1200.0,23.0,1.0
16966,2015-02-05 22:00:00,41.0,41.0,27.0,44.0,1100.0,32.0,1.0
16967,2015-02-05 23:00:00,57.0,57.0,30.0,49.0,1300.0,27.0,0.0
16968,2015-02-06 00:00:00,34.0,34.0,23.0,29.0,800.0,43.0,1.0
16969,2015-02-06 01:00:00,59.0,59.0,28.0,63.0,1800.0,16.0,0.0
16970,2015-02-06 02:00:00,184.0,184.0,53.0,83.0,6100.0,6.0,-1.0
16971,2015-02-06 03:00:00,92.0,92.0,57.0,68.0,1500.0,4.0,2.0
16972,2015-02-06 04:00:00,25.0,25.0,32.0,34.0,700.0,45.0,3.0
16973,2015-02-06 05:00:00,20.0,20.0,37.0,24.0,600.0,50.0,2.0
16974,2015-02-06 06:00:00,21.0,21.0,40.0,31.0,700.0,48.0,2.0
16975,2015-02-06 07:00:00,24.0,28.0,52.0,42.0,800.0,37.0,3.0
16976,2015-02-06 08:00:00,32.0,35.0,67.0,45.0,800.0,34.0,2.0
16977,2015-02-06 09:00:00,27.0,38.0,51.0,39.0,700.0,38.0,3.0
16978,2015-02-06 10:00:00,24.0,36.0,50.0,35.0,700.0,44.0,6.0
16979,2015-02-06 11:00:00,24.0,29.0,39.0,28.0,600.0,54.0,8.0
16980,2015-02-06 12:00:00,17.0,29.0,19.0,18.0,500.0,70.0,9.0
16981,2015-02-06 13:00:00,21.0,24.0,15.0,15.0,400.0,77.0,10.0
16982,2015-02-06 14:00:00,18.0,21.0,15.0,16.0,400.0,78.0,11.0
16983,2015-02-06 15:00:00,21.0,21.0,14.0,18.0,400.0,78.0,10.0
16984,2015-02-06 16:00:00,24.0,25.0,16.0,25.0,400.0,73.0,10.0
16985,2015-02-06 17:00:00,27.0,33.0,20.0,28.0,500.0,68.0,9.0
16986,2015-02-06 18:00:00,59.0,68.0,26.0,72.0,1100.0,34.0,7.0
16987,2015-02-06 19:00:00,83.0,100.0,41.0,104.0,1600.0,12.0,6.0
16988,2015-02-06 20:00:00,109.0,128.0,48.0,108.0,2100.0,7.0,4.0
16989,2015-02-06 21:00:00,96.0,101.0,42.0,90.0,1800.0,7.0,3.0
16990,2015-02-06 22:00:00,58.0,60.0,30.0,51.0,1000.0,28.0,6.0
16991,2015-02-06 23:00:00,30.0,33.0,14.0,25.0,500.0,57.0,6.0
16992,2015-02-07 00:00:00,15.0,24.0,9.0,27.0,500.0,58.0,5.0
16993,2015-02-07 01:00:00,18.0,34.0,13.0,30.0,500.0,53.0,4.0
16994,2015-02-07 02:00:00,10.0,10.0,5.0,12.0,300.0,83.0,4.0
16995,2015-02-07 03:00:00,9.0,9.0,3.0,6.0,200.0,90.0,3.0
16996,2015-02-07 04:00:00,10.0,10.0,8.0,14.0,300.0,84.0,3.0
16997,2015-02-07 05:00:00,3.0,12.0,3.0,7.0,300.0,90.0,2.0
16998,2015-02-07 06:00:00,4.0,12.0,2.0,8.0,300.0,88.0,1.0
16999,2015-02-07 07:00:00,14.0,19.0,7.0,21.0,400.0,72.0,1.0
17000,2015-02-07 08:00:00,10.0,19.0,7.0,18.0,400.0,76.0,1.0
17001,2015-02-07 09:00:00,24.0,43.0,45.0,42.0,700.0,46.0,1.0
17002,2015-02-07 10:00:00,22.0,37.0,36.0,30.0,600.0,55.0,1.0
17003,2015-02-07 11:00:00,22.0,38.0,31.0,36.0,700.0,49.0,1.0
17004,2015-02-07 12:00:00,25.0,29.0,29.0,33.0,600.0,52.0,2.0
17005,2015-02-07 13:00:00,6.0,6.0,7.0,13.0,400.0,74.0,3.0
17006,2015-02-07 14:00:00,3.0,11.0,2.0,10.0,300.0,78.0,4.0
17007,2015-02-07 15:00:00,8.0,32.0,4.0,11.0,300.0,77.0,
17008,2015-02-07 16:00:00,12.0,28.0,2.0,12.0,400.0,77.0,3.0
17009,2015-02-07 17:00:00,6.0,19.0,3.0,17.0,300.0,71.0,2.0
17010,2015-02-07 18:00:00,9.0,25.0,6.0,20.0,300.0,65.0,0.0
17011,2015-02-07 19:00:00,8.0,25.0,4.0,20.0,300.0,69.0,-1.0
17012,2015-02-07 20:00:00,13.0,20.0,2.0,15.0,300.0,72.0,-2.0
17013,2015-02-07 21:00:00,11.0,30.0,6.0,23.0,300.0,64.0,-4.0
17014,2015-02-07 22:00:00,8.0,20.0,2.0,10.0,300.0,75.0,-5.0
17015,2015-02-07 23:00:00,9.0,16.0,8.0,22.0,400.0,60.0,-5.0
17016,2015-02-08 00:00:00,11.0,16.0,8.0,25.0,400.0,56.0,-5.0
17017,2015-02-08 01:00:00,9.0,11.0,3.0,15.0,400.0,63.0,-5.0
17018,2015-02-08 02:00:00,8.0,10.0,4.0,7.0,400.0,68.0,-6.0
17019,2015-02-08 03:00:00,6.0,8.0,3.0,10.0,300.0,67.0,-7.0
17020,2015-02-08 04:00:00,9.0,9.0,4.0,16.0,400.0,53.0,-8.0
17021,2015-02-08 05:00:00,5.0,7.0,4.0,16.0,500.0,53.0,-9.0
17022,2015-02-08 06:00:00,14.0,14.0,8.0,32.0,500.0,39.0,-9.0
17023,2015-02-08 07:00:00,11.0,17.0,12.0,43.0,600.0,30.0,-10.0
17024,2015-02-08 08:00:00,12.0,19.0,14.0,31.0,600.0,45.0,-8.0
17025,2015-02-08 09:00:00,16.0,20.0,19.0,27.0,500.0,44.0,-5.0
17026,2015-02-08 10:00:00,12.0,13.0,23.0,16.0,400.0,55.0,-4.0
17027,2015-02-08 11:00:00,10.0,10.0,17.0,13.0,400.0,60.0,-1.0
17028,2015-02-08 12:00:00,5.0,6.0,11.0,11.0,300.0,64.0,1.0
17029,2015-02-08 13:00:00,12.0,12.0,11.0,9.0,200.0,65.0,2.0
17030,2015-02-08 14:00:00,8.0,8.0,8.0,10.0,200.0,69.0,
17031,2015-02-08 15:00:00,10.0,10.0,9.0,13.0,300.0,66.0,3.0
17032,2015-02-08 16:00:00,15.0,20.0,12.0,17.0,300.0,63.0,2.0
17033,2015-02-08 17:00:00,18.0,27.0,20.0,33.0,400.0,51.0,1.0
17034,2015-02-08 18:00:00,36.0,51.0,29.0,50.0,700.0,41.0,0.0
17035,2015-02-08 19:00:00,60.0,73.0,37.0,63.0,1000.0,30.0,-1.0
17036,2015-02-08 20:00:00,61.0,72.0,29.0,68.0,1000.0,17.0,-2.0
17037,2015-02-08 21:00:00,57.0,73.0,34.0,68.0,1100.0,12.0,-4.0
17038,2015-02-08 22:00:00,66.0,73.0,30.0,56.0,1400.0,19.0,-5.0
17039,2015-02-08 23:00:00,66.0,66.0,27.0,43.0,1200.0,25.0,-6.0
17040,2015-02-09 00:00:00,68.0,70.0,28.0,40.0,1300.0,27.0,-7.0
17041,2015-02-09 01:00:00,70.0,70.0,40.0,48.0,1300.0,18.0,-7.0
17042,2015-02-09 02:00:00,65.0,65.0,28.0,41.0,1100.0,22.0,-7.0
17043,2015-02-09 03:00:00,62.0,62.0,28.0,40.0,1100.0,24.0,-7.0
17044,2015-02-09 04:00:00,60.0,60.0,38.0,48.0,1100.0,18.0,-9.0
17045,2015-02-09 05:00:00,56.0,56.0,33.0,43.0,1100.0,22.0,-9.0
17046,2015-02-09 06:00:00,56.0,57.0,40.0,51.0,1300.0,14.0,-10.0
17047,2015-02-09 07:00:00,85.0,101.0,64.0,63.0,2700.0,4.0,-10.0
17048,2015-02-09 08:00:00,114.0,117.0,53.0,65.0,3200.0,3.0,-9.0
17049,2015-02-09 09:00:00,88.0,93.0,53.0,67.0,2400.0,4.0,-5.0
17050,2015-02-09 10:00:00,97.0,104.0,52.0,70.0,2300.0,7.0,-2.0
17051,2015-02-09 11:00:00,97.0,97.0,64.0,60.0,1800.0,16.0,0.0
17052,2015-02-09 12:00:00,84.0,84.0,86.0,62.0,1500.0,20.0,
17053,2015-02-09 13:00:00,110.0,118.0,98.0,81.0,1700.0,18.0,
17054,2015-02-09 14:00:00,116.0,116.0,96.0,82.0,1700.0,24.0,4.0
17055,2015-02-09 15:00:00,101.0,101.0,78.0,77.0,1500.0,29.0,5.0
17056,2015-02-09 16:00:00,95.0,95.0,60.0,73.0,1300.0,32.0,6.0
17057,2015-02-09 17:00:00,94.0,94.0,52.0,104.0,1600.0,14.0,5.0
17058,2015-02-09 18:00:00,105.0,114.0,56.0,114.0,1700.0,16.0,4.0
17059,2015-02-09 19:00:00,131.0,139.0,59.0,127.0,2100.0,5.0,1.0
17060,2015-02-09 20:00:00,150.0,150.0,67.0,115.0,2500.0,4.0,0.0
17061,2015-02-09 21:00:00,112.0,112.0,58.0,106.0,2200.0,3.0,-1.0
17062,2015-02-09 22:00:00,119.0,119.0,67.0,104.0,2400.0,2.0,-2.0
17063,2015-02-09 23:00:00,110.0,110.0,54.0,101.0,2100.0,3.0,-2.0
17064,2015-02-10 00:00:00,119.0,119.0,68.0,97.0,2400.0,4.0,-4.0
17065,2015-02-10 01:00:00,135.0,135.0,72.0,93.0,2800.0,3.0,-4.0
17066,2015-02-10 02:00:00,116.0,116.0,59.0,93.0,2300.0,3.0,-5.0
17067,2015-02-10 03:00:00,128.0,128.0,58.0,89.0,4000.0,3.0,-5.0
17068,2015-02-10 04:00:00,145.0,145.0,42.0,86.0,4700.0,6.0,-6.0
17069,2015-02-10 05:00:00,141.0,141.0,39.0,82.0,4000.0,4.0,-6.0
17070,2015-02-10 06:00:00,133.0,133.0,45.0,86.0,3300.0,3.0,-5.0
17071,2015-02-10 07:00:00,118.0,123.0,72.0,89.0,2600.0,2.0,-6.0
17072,2015-02-10 08:00:00,140.0,145.0,58.0,93.0,3400.0,2.0,-5.0
17073,2015-02-10 09:00:00,188.0,212.0,82.0,97.0,5700.0,2.0,-1.0
17074,2015-02-10 10:00:00,297.0,297.0,99.0,112.0,7000.0,2.0,2.0
17075,2015-02-10 11:00:00,289.0,308.0,103.0,138.0,6800.0,2.0,6.0
17076,2015-02-10 12:00:00,244.0,244.0,84.0,138.0,4700.0,2.0,12.0
17077,2015-02-10 13:00:00,65.0,65.0,36.0,41.0,1100.0,13.0,12.0
17078,2015-02-10 14:00:00,35.0,38.0,31.0,24.0,600.0,17.0,
17079,2015-02-10 15:00:00,,,,,,,14.0
17080,2015-02-10 16:00:00,,,,,,,13.0
17081,2015-02-10 17:00:00,,,,,,,13.0
17082,2015-02-10 18:00:00,81.0,112.0,43.0,90.0,1400.0,32.0,10.0
17083,2015-02-10 19:00:00,108.0,140.0,46.0,122.0,1800.0,3.0,9.0
17084,2015-02-10 20:00:00,124.0,134.0,54.0,107.0,1800.0,9.0,7.0
17085,2015-02-10 21:00:00,80.0,88.0,45.0,64.0,1400.0,28.0,6.0
17086,2015-02-10 22:00:00,88.0,101.0,54.0,78.0,2000.0,15.0,3.0
17087,2015-02-10 23:00:00,125.0,152.0,58.0,90.0,2600.0,6.0,6.0
17088,2015-02-11 00:00:00,38.0,59.0,12.0,25.0,700.0,46.0,6.0
17089,2015-02-11 01:00:00,20.0,40.0,5.0,14.0,500.0,57.0,5.0
17090,2015-02-11 02:00:00,19.0,36.0,7.0,20.0,600.0,51.0,
17091,2015-02-11 03:00:00,14.0,34.0,6.0,19.0,600.0,51.0,3.0
17092,2015-02-11 04:00:00,53.0,63.0,19.0,55.0,1200.0,17.0,3.0
17093,2015-02-11 05:00:00,21.0,30.0,9.0,17.0,400.0,50.0,2.0
17094,2015-02-11 06:00:00,54.0,76.0,49.0,54.0,2000.0,18.0,0.0
17095,2015-02-11 07:00:00,53.0,65.0,51.0,55.0,1400.0,12.0,1.0
17096,2015-02-11 08:00:00,25.0,50.0,31.0,41.0,600.0,28.0,1.0
17097,2015-02-11 09:00:00,29.0,58.0,45.0,35.0,800.0,33.0,3.0
17098,2015-02-11 10:00:00,35.0,54.0,54.0,24.0,700.0,45.0,5.0
17099,2015-02-11 11:00:00,23.0,38.0,36.0,16.0,500.0,57.0,7.0
17100,2015-02-11 12:00:00,22.0,33.0,28.0,14.0,500.0,66.0,8.0
17101,2015-02-11 13:00:00,22.0,27.0,17.0,15.0,500.0,69.0,9.0
17102,2015-02-11 14:00:00,24.0,33.0,19.0,16.0,500.0,74.0,10.0
17103,2015-02-11 15:00:00,20.0,42.0,19.0,19.0,500.0,74.0,10.0
17104,2015-02-11 16:00:00,19.0,47.0,16.0,23.0,500.0,70.0,10.0
17105,2015-02-11 17:00:00,21.0,51.0,15.0,29.0,500.0,63.0,9.0
17106,2015-02-11 18:00:00,18.0,37.0,9.0,24.0,500.0,67.0,7.0
17107,2015-02-11 19:00:00,10.0,25.0,2.0,14.0,400.0,77.0,6.0
17108,2015-02-11 20:00:00,8.0,26.0,3.0,17.0,400.0,74.0,5.0
17109,2015-02-11 21:00:00,16.0,36.0,4.0,16.0,300.0,76.0,5.0
17110,2015-02-11 22:00:00,7.0,18.0,2.0,13.0,400.0,78.0,4.0
17111,2015-02-11 23:00:00,13.0,15.0,2.0,11.0,400.0,79.0,3.0
17112,2015-02-12 00:00:00,15.0,15.0,2.0,9.0,300.0,79.0,
17113,2015-02-12 01:00:00,13.0,15.0,4.0,25.0,400.0,59.0,3.0
17114,2015-02-12 02:00:00,17.0,19.0,15.0,26.0,500.0,54.0,2.0
17115,2015-02-12 03:00:00,15.0,15.0,10.0,18.0,300.0,62.0,0.0
17116,2015-02-12 04:00:00,15.0,16.0,18.0,26.0,600.0,49.0,0.0
17117,2015-02-12 05:00:00,12.0,15.0,16.0,12.0,600.0,66.0,1.0
17118,2015-02-12 06:00:00,16.0,18.0,27.0,16.0,600.0,62.0,-1.0
17119,2015-02-12 07:00:00,22.0,23.0,30.0,27.0,600.0,50.0,-2.0
17120,2015-02-12 08:00:00,36.0,46.0,36.0,71.0,1400.0,13.0,-2.0
17121,2015-02-12 09:00:00,79.0,94.0,72.0,85.0,2800.0,13.0,1.0
17122,2015-02-12 10:00:00,83.0,101.0,,,,,3.0
17123,2015-02-12 11:00:00,72.0,84.0,40.0,52.0,1700.0,36.0,4.0
17124,2015-02-12 12:00:00,30.0,30.0,16.0,16.0,500.0,74.0,4.0
17125,2015-02-12 13:00:00,21.0,21.0,14.0,14.0,400.0,78.0,5.0
17126,2015-02-12 14:00:00,20.0,20.0,17.0,23.0,500.0,74.0,6.0
17127,2015-02-12 15:00:00,26.0,26.0,17.0,42.0,700.0,60.0,7.0
17128,2015-02-12 16:00:00,35.0,35.0,19.0,54.0,800.0,52.0,6.0
17129,2015-02-12 17:00:00,40.0,41.0,22.0,56.0,800.0,54.0,6.0
17130,2015-02-12 18:00:00,42.0,42.0,21.0,52.0,800.0,58.0,5.0
17131,2015-02-12 19:00:00,55.0,70.0,29.0,85.0,1200.0,20.0,4.0
17132,2015-02-12 20:00:00,75.0,82.0,35.0,95.0,1400.0,10.0,3.0
17133,2015-02-12 21:00:00,74.0,74.0,32.0,89.0,1400.0,11.0,2.0
17134,2015-02-12 22:00:00,66.0,66.0,28.0,69.0,1400.0,20.0,1.0
17135,2015-02-12 23:00:00,65.0,65.0,26.0,60.0,1400.0,24.0,0.0
17136,2015-02-13 00:00:00,73.0,73.0,31.0,67.0,1400.0,19.0,-2.0
17137,2015-02-13 01:00:00,86.0,88.0,33.0,67.0,1900.0,14.0,-2.0
17138,2015-02-13 02:00:00,126.0,126.0,37.0,71.0,2700.0,7.0,-4.0
17139,2015-02-13 03:00:00,118.0,118.0,37.0,69.0,2900.0,6.0,-4.0
17140,2015-02-13 04:00:00,88.0,88.0,32.0,60.0,1900.0,10.0,-5.0
17141,2015-02-13 05:00:00,72.0,72.0,24.0,57.0,1900.0,11.0,-5.0
17142,2015-02-13 06:00:00,95.0,95.0,26.0,67.0,2400.0,4.0,-6.0
17143,2015-02-13 07:00:00,90.0,99.0,33.0,69.0,2200.0,4.0,-6.0
17144,2015-02-13 08:00:00,84.0,88.0,27.0,63.0,2100.0,5.0,-6.0
17145,2015-02-13 09:00:00,88.0,100.0,51.0,61.0,2200.0,8.0,-2.0
17146,2015-02-13 10:00:00,130.0,136.0,56.0,69.0,2600.0,11.0,1.0
17147,2015-02-13 11:00:00,134.0,141.0,55.0,76.0,2600.0,16.0,3.0
17148,2015-02-13 12:00:00,114.0,114.0,48.0,63.0,1800.0,32.0,4.0
17149,2015-02-13 13:00:00,118.0,118.0,52.0,70.0,1800.0,35.0,6.0
17150,2015-02-13 14:00:00,109.0,109.0,50.0,60.0,1600.0,53.0,
17151,2015-02-13 15:00:00,132.0,132.0,54.0,87.0,2100.0,47.0,8.0
17152,2015-02-13 16:00:00,135.0,135.0,45.0,105.0,2000.0,35.0,8.0
17153,2015-02-13 17:00:00,134.0,134.0,42.0,116.0,2000.0,27.0,7.0
17154,2015-02-13 18:00:00,151.0,151.0,46.0,131.0,2100.0,16.0,5.0
17155,2015-02-13 19:00:00,,145.0,49.0,140.0,2500.0,6.0,4.0
17156,2015-02-13 20:00:00,69.0,135.0,47.0,134.0,2500.0,6.0,3.0
17157,2015-02-13 21:00:00,136.0,136.0,44.0,130.0,2500.0,5.0,2.0
17158,2015-02-13 22:00:00,137.0,137.0,47.0,125.0,2400.0,6.0,1.0
17159,2015-02-13 23:00:00,152.0,152.0,46.0,117.0,2700.0,6.0,0.0
17160,2015-02-14 00:00:00,149.0,149.0,48.0,106.0,2500.0,8.0,0.0
17161,2015-02-14 01:00:00,149.0,149.0,43.0,94.0,2300.0,12.0,-1.0
17162,2015-02-14 02:00:00,149.0,149.0,33.0,83.0,2200.0,15.0,-1.0
17163,2015-02-14 03:00:00,148.0,148.0,41.0,90.0,2600.0,10.0,-2.0
17164,2015-02-14 04:00:00,158.0,158.0,36.0,93.0,3500.0,7.0,-3.0
17165,2015-02-14 05:00:00,164.0,164.0,31.0,74.0,3000.0,14.0,-1.0
17166,2015-02-14 06:00:00,148.0,148.0,32.0,61.0,2100.0,28.0,-2.0
17167,2015-02-14 07:00:00,168.0,172.0,33.0,76.0,3600.0,14.0,-4.0
17168,2015-02-14 08:00:00,229.0,238.0,62.0,89.0,5700.0,11.0,-2.0
17169,2015-02-14 09:00:00,229.0,238.0,66.0,84.0,5100.0,10.0,2.0
17170,2015-02-14 10:00:00,218.0,228.0,54.0,93.0,4400.0,10.0,3.0
17171,2015-02-14 11:00:00,226.0,226.0,55.0,94.0,3300.0,20.0,5.0
17172,2015-02-14 12:00:00,241.0,241.0,70.0,98.0,3000.0,37.0,7.0
17173,2015-02-14 13:00:00,228.0,246.0,67.0,85.0,2700.0,58.0,8.0
17174,2015-02-14 14:00:00,192.0,206.0,59.0,48.0,1900.0,93.0,10.0
17175,2015-02-14 15:00:00,198.0,209.0,61.0,51.0,1900.0,106.0,10.0
17176,2015-02-14 16:00:00,213.0,223.0,60.0,57.0,2000.0,112.0,11.0
17177,2015-02-14 17:00:00,216.0,221.0,60.0,66.0,2100.0,113.0,10.0
17178,2015-02-14 18:00:00,228.0,228.0,62.0,79.0,2200.0,100.0,7.0
17179,2015-02-14 19:00:00,269.0,269.0,62.0,130.0,2600.0,42.0,4.0
17180,2015-02-14 20:00:00,279.0,291.0,69.0,123.0,3700.0,29.0,4.0
17181,2015-02-14 21:00:00,242.0,242.0,55.0,65.0,2700.0,69.0,3.0
17182,2015-02-14 22:00:00,230.0,230.0,58.0,68.0,3000.0,63.0,3.0
17183,2015-02-14 23:00:00,280.0,280.0,63.0,105.0,3800.0,24.0,2.0
17184,2015-02-15 00:00:00,237.0,237.0,51.0,50.0,2600.0,67.0,2.0
17185,2015-02-15 01:00:00,225.0,225.0,47.0,40.0,2400.0,75.0,1.0
17186,2015-02-15 02:00:00,220.0,220.0,60.0,54.0,2500.0,60.0,2.0
17187,2015-02-15 03:00:00,219.0,219.0,60.0,62.0,2800.0,51.0,1.0
17188,2015-02-15 04:00:00,238.0,238.0,50.0,70.0,3000.0,42.0,1.0
17189,2015-02-15 05:00:00,247.0,247.0,46.0,97.0,3900.0,12.0,2.0
17190,2015-02-15 06:00:00,271.0,271.0,41.0,92.0,3900.0,14.0,1.0
17191,2015-02-15 07:00:00,271.0,271.0,36.0,91.0,3500.0,8.0,2.0
17192,2015-02-15 08:00:00,265.0,265.0,40.0,81.0,3400.0,16.0,0.0
17193,2015-02-15 09:00:00,287.0,287.0,67.0,94.0,4300.0,9.0,2.0
17194,2015-02-15 10:00:00,379.0,398.0,96.0,98.0,6700.0,10.0,3.0
17195,2015-02-15 11:00:00,375.0,375.0,94.0,106.0,5700.0,12.0,4.0
17196,2015-02-15 12:00:00,320.0,320.0,94.0,111.0,4300.0,18.0,5.0
17197,2015-02-15 13:00:00,228.0,228.0,79.0,89.0,3100.0,37.0,7.0
17198,2015-02-15 14:00:00,262.0,268.0,104.0,125.0,4000.0,25.0,7.0
17199,2015-02-15 15:00:00,306.0,325.0,115.0,134.0,5000.0,25.0,8.0
17200,2015-02-15 16:00:00,287.0,295.0,105.0,131.0,4400.0,24.0,7.0
17201,2015-02-15 17:00:00,258.0,258.0,94.0,125.0,3900.0,24.0,7.0
